"P_1","P_2","P_3","P_4","P_5","P_6","P_7","P_8","P_9","P_10","P_11","P_12","P_13","P_14","P_15","P_16","P_17","P_18","P_19","P_20","P_21","P_22","P_23","P_24","P_25","P_26","P_27"
1049.71631312539,975.066040646544,954.848810720543,921.0164620621,899.5042067279,1164.55821888223,1333.06667013188,1552.14309794224,1626.62827801269,1795.12515170112,1959.77848699952,3566.17915850111,3010.85220954064,2829.82858695301,3751.50652505621,-207.802285685806,4812.93745547684,5506.69758638813,5970.80357153299,7150.48282677526,7512.39305104703,8113.35326215706,8009.80313553315,7643.21865370049,7873.85426933867,8302.71612935967,8002.32450066699
1048.64183372406,975.548700786654,955.090700403556,920.793586720894,899.021574825708,1171.95179440102,1329.93933465769,1565.79023589824,1601.77212036641,1760.58966956892,1934.6066435266,3301.89405328911,2868.23328468639,2672.41935116501,3499.51921952667,-408.543112848155,4421.79456733333,5277.87312098146,5743.61108598853,6996.75364861528,7419.85970542366,8040.7959153653,8013.48332778773,7596.03048201697,7868.20541621345,8190.86487510508,7853.85537267487
1048.13817707781,976.766067031518,955.649681570912,921.255934922159,899.716935161122,1177.9296146153,1331.22111438299,1572.41425791267,1584.40377157462,1731.28259478799,1919.16661824383,3103.26833927369,2765.14652017458,2576.29215713102,3295.53473643732,-594.136865108717,4058.51455106569,5047.44375259653,5508.16060464246,6831.78355744452,7324.95282625137,7967.12433189165,8002.6671113721,7544.43353614838,7857.79390374993,8038.11799199798,7706.65860654841
1048.19174342167,978.636068982555,956.492075666923,922.371911500381,906.403490135827,1180.47762671319,1345.80412763542,1560.39062877525,1578.08036513321,1713.62672760388,1910.33945012004,2947.07552791865,2692.14299696444,2520.7808952952,3129.23992730145,-760.518361117547,3730.67470057276,4819.55874171861,5270.7230904772,6654.6707659317,7229.51317016452,7893.89721554954,7971.44651493249,7488.3310563025,7843.71123363922,7861.32592222537,7572.47263144394
1048.78591273528,981.068160842318,957.551540072821,924.089784246737,922.838451906063,1185.65352253798,1364.7613689373,1554.61472192076,1574.50692913249,1703.64491518765,1910.62407396798,2819.81484672162,2648.51083226707,2488.56827791719,2997.84671054045,-903.476596247881,3454.85233416298,4598.26287845643,5039.43170692185,6464.14928431633,7135.819447071,7823.1419573349,7919.62492097226,7430.03392735573,7827.64533813353,7672.92618581945,7445.57327089754
1049.78514099974,983.831959910999,958.685537277194,926.206154096171,941.942840973313,1186.79450533678,1385.26715856548,1551.3875354139,1576.71400549296,1699.76015732583,1909.62570114042,2709.94755727751,2623.0651666053,2463.35674290001,2886.09381519578,-1019.43520221032,3238.70562889345,4387.25834957465,4823.28634458733,6262.94112926853,7046.1567046943,7757.14450262251,7850.65787704428,7373.95945108441,7811.47959080382,7494.88595837299,7325.25941754009
1051.05559914001,986.661396691567,959.775101983353,928.561283823891,954.658994927629,1192.13310269502,1392.51683105898,1544.45104017388,1572.29529515445,1697.42727921943,1892.82516590888,2615.14487367267,2591.1298768524,2436.25490574382,2786.58844871943,-1105.42791462019,3086.72790430763,4189.9057882563,4631.12924443933,6054.83973729537,6962.62096576473,7698.34931293449,7772.3144683446,7321.55147268432,7796.30981548445,7348.74871095609,7215.76736713028
1052.42421052618,989.372501362082,960.766610478293,931.098260245463,956.867234176042,1187.21277009277,1393.60935965322,1531.52052776362,1556.04224152183,1685.50798597443,1861.44789791808,2531.96364354343,2540.59121900111,2400.58105074616,2693.36301548738,-1160.16653565037,2992.43721265643,4009.02559467388,4471.3403740486,5843.24386596255,6887.39984660171,7649.0768371245,7695.1936877737,7277.53245694073,7783.66901278467,7259.37377499793,7125.49430010346
1053.8604862845,991.915277187648,961.687743324945,933.762202417067,953.479105206244,1188.33867607858,1383.39668376999,1512.8237608939,1530.44740788853,1670.09378417411,1825.29688163078,2467.36197095401,2475.56128521434,2357.95142732451,2601.31700202115,-1182.36286747373,2939.53672123152,3847.32141485736,4349.30461740417,5637.47306891864,6821.99500567811,7611.55897887784,7641.34576573553,7244.41242452506,7774.37245018518,7198.83706314122,7065.01951682546
1055.28107443875,994.226617065999,962.521826547966,936.594143151632,951.002981868585,1188.94008509195,1368.5781891012,1496.0074004678,1512.53571864903,1647.66891596674,1790.82286082831,2417.04315742967,2401.481193296,2312.30152312277,2509.04115335091,-1172.41857389588,2912.42476150005,3707.29101225757,4269.80601617458,5448.15711503044,6768.59544245266,7587.24059882027,7619.82285131098,7220.91009988321,7769.10913252615,7135.40029431318,7050.18593492121
1056.58586963056,996.248899393929,963.262268231386,939.629801009923,951.138665327138,1179.61487897212,1346.84217789505,1488.13492933623,1506.4000698761,1620.92930193895,1761.53273460048,2375.8903053812,2321.02895607135,2268.42120938441,2420.56159437094,-1129.8434953502,2894.8950018026,3590.19980744181,4234.71806141332,5289.84594526268,6729.42265180229,7576.95466124356,7627.28425524376,7203.97932157914,7767.90375075225,7061.88760603307,7071.10958404255
1057.75912172603,998.061027094342,963.944791425866,942.829190813331,950.212358456189,1170.19509702716,1333.05765923754,1482.81362131684,1507.42775615137,1596.29222121986,1739.57699983007,2340.43731873878,2238.93342232292,2225.40761590125,2338.60722930558,-1055.75169825619,2879.20912533135,3498.21341443554,4243.51639394325,5179.43209359541,6705.38080252754,7580.22912463213,7651.63405779268,7190.35071471926,7770.53847828855,6958.9355313529,7114.2875745647
1058.7969658663,999.716564565736,964.607559188076,946.158500453398,948.996663107255,1164.43123551921,1331.86005132289,1475.67906492564,1499.51009345232,1573.95296231233,1722.30455797066,2308.33971029161,2167.54705342042,2181.59210628582,2263.46978548251,-951.432219652423,2862.94904012227,3433.14192493144,4294.43580808076,5132.62373855216,6698.09386056514,7596.53583906949,7685.44782327718,7180.1257049775,7776.91500196802,6834.71938951658,7171.16478210012
1059.71424043021,1001.20850618344,965.282545022809,949.582746558513,948.888256336944,1158.3930230029,1332.96215172798,1464.62263203485,1493.70725511759,1554.86965047933,1706.50476982127,2280.98560069243,2110.61523605819,2138.92106449028,2197.87062604946,-818.680603433162,2843.46397112985,3396.03892088014,4384.28291608268,5157.00086429061,6709.77851972273,7624.995297562,7725.23313946181,7176.7432676377,7787.11277889199,6724.01195016745,7238.07595175933
1060.55290880329,1002.58369873249,965.994942190597,953.054009031317,949.49358532824,1151.97771453144,1331.09380114343,1450.59468228716,1484.93182398366,1544.48825786865,1691.34262865982,2259.07791090443,2070.39354603645,2102.92983484687,2144.77813976276,-659.844389994617,2818.99878678698,3387.23011321567,4509.46184477056,5252.39393868271,6743.42541180081,7664.13750742789,7762.30725565045,7184.2451147273,7801.02863547407,6679.86022952576,7316.25364691287
1061.36098816735,1003.85305262745,966.726912088424,956.483993571815,950.220241440328,1142.2269066784,1324.19158983662,1442.6001350136,1472.10319997249,1538.93262618503,1682.90029645778,2243.63288359874,2036.90283186855,2076.76359779909,2103.90570407814,-477.641223760706,2791.52977287155,3406.06888608908,4666.27636939286,5413.33640159959,6802.03678174944,7712.59140903059,7795.96496509165,7208.9517711534,7818.32578986775,6734.53564411495,7410.93686637362
1062.20125261277,1005.02821858287,967.49537940764,959.789979740402,949.245955472309,1135.12582241353,1317.96472073645,1438.60371996119,1454.87459954792,1529.64166443304,1683.23541866906,2235.43993949814,2008.8660849893,2060.18735477464,2072.78785698259,-273.826447433173,2768.08079394497,3452.17391722082,4850.88670115522,5628.88960808295,6881.9456838604,7769.12574657716,7830.86436360209,7246.44623896505,7838.9116374622,6939.27470757326,7534.45643003137
1063.13879139565,1006.10332583267,968.306817218192,962.868787912759,945.818512875762,1137.89837999283,1310.9581503479,1436.8532496084,1439.60407683723,1517.91141542224,1686.98993572535,2230.74872517277,1985.02002219689,2045.65430466767,2047.04260906092,-51.8352477676373,2753.01661729003,3523.69116434898,5059.10435354626,5884.59294288943,6978.97236934115,7832.21551562222,7863.0193121066,7293.51450872318,7862.1727927382,7262.80506800467,7669.60102714537
1064.18473306857,1007.09201450379,969.150323314846,965.621772738701,939.354508644623,1146.54520506087,1303.8582330664,1439.41681013852,1424.53347177474,1503.85793380402,1684.81931108094,2226.36992448702,1961.57770870726,2028.27500314173,2026.2729309486,184.057279517518,2745.56153994685,3618.87241214681,5286.39707306648,6166.14272923288,7089.0685321144,7900.17428322878,7884.36335394112,7346.49037466881,7886.78651318296,7622.4919606579,7802.24275931768
1065.33164714792,1008.05931108382,970.011157037479,967.977312423393,935.803458980816,1156.21894806778,1298.43061227198,1440.67897542772,1414.43174414025,1486.29679273068,1676.96254063884,2218.23207815525,1937.00944159722,2002.07880658829,2012.8046599164,428.048862053103,2739.08756163126,3735.68314223254,5526.25592537803,6458.20988775409,7208.47830040393,7971.31007687576,7893.24268010338,7405.66197478708,7911.57784993774,7961.94279650948,7922.83696188678
1066.60291803371,1009.05585219758,970.84859747297,969.86290689466,937.677433778763,1158.70194016356,1291.16903131235,1431.89745723416,1409.26599672503,1462.76697321684,1667.9804918206,2208.81345177652,1911.96397449113,1967.2713913689,2008.2814164692,673.669960337763,2738.55537238698,3873.19985483149,5773.39467346747,6748.75453546881,7333.43016771636,8043.98335251735,7890.41378828158,7476.46404942592,7935.44869199483,8243.3353583588,8017.32055748245
1068.02852434962,1010.14106039529,971.607653749467,971.224451115463,942.607316481458,1156.84580179258,1282.31739381715,1414.46847629001,1400.68943576633,1437.82182130844,1661.38288296298,2205.49546391318,1887.08872735228,1930.54497482391,2015.20424545797,916.109817845317,2756.15802521616,4030.59242590394,6021.34464367775,7022.30135841602,7460.80171921155,8116.53824723453,7879.61020243551,7566.62818092031,7957.26030704499,8444.74362971572,8074.44924717772
1069.60510471144,1011.32446708283,972.186233633043,972.057472511981,947.624587772131,1150.95519028472,1266.38261461544,1401.18798059639,1389.84084981116,1417.90550666062,1659.62191399828,2227.32630768577,1864.73125393587,1904.48609693129,2036.55297327314,1149.07414480148,2800.93698040262,4206.67520890927,6262.7451803905,7267.53137029455,7588.53639826751,8187.56757195713,7882.38582542327,7663.02837407659,7976.11865688983,8561.53940075279,8085.52506749627
1071.23744250285,1012.59045690958,972.473682059352,972.376956990395,950.072511337243,1135.59675408111,1244.85526074496,1385.40572616146,1374.4210858625,1402.39485095208,1656.1435981262,2296.45882979984,1856.12556145664,1918.55476846452,2085.39335217825,1367.77282618555,2880.72059380426,4398.51832155926,6492.04395343055,7478.39009304393,7715.92831423396,8256.09324085381,7930.3573334576,7756.36838943483,7991.61520309333,8599.64457762096,8046.61134966419
1072.89020548881,1013.90505473766,972.427804305387,972.227472563238,950.73647690013,1113.39746204616,1230.44417091047,1375.20525039467,1358.21928715823,1398.30250555238,1660.13988764839,2429.1350779156,1879.74755999741,2001.15356089927,2177.62520901781,1567.44916180437,3007.31552023111,4602.98724220224,6705.82551336001,7655.18608712499,7839.17877409275,8321.90046429816,8012.36431597111,7839.67591455953,8003.7521681489,8570.58818085029,7964.86829761352
1074.51077558732,1015.22434403479,972.076392302675,971.692605828393,951.952745714776,1099.22486336792,1232.71621873925,1372.01134652042,1341.68186953108,1404.42444373069,1653.78596674693,2632.1515807246,1941.20133195782,2177.78160749349,2320.82248542593,1744.3566232771,3199.82183766162,4815.16444689829,6901.96577552514,7805.97723390785,7955.21805545761,8385.24762381094,8121.0410409222,7907.90041848983,8012.9162466549,8490.54134064364,7850.62338436616
1076.0579901056,1016.44767216677,971.449530454565,970.858447145295,957.907551419441,1103.7488151306,1242.27557044307,1386.30679680842,1334.75740430325,1418.08146371296,1664.26868602592,2908.10000744327,2035.39133249647,2480.13151564793,2513.15084054054,1895.80435305229,3474.91343890556,5027.88648822001,7079.82084620727,7929.82092205286,8061.40276975561,8444.45382758283,8239.53850324497,7959.16455186312,8019.95423957413,8380.76630367076,7725.14985715207
1077.49702754887,1017.44020024422,970.576343828761,969.766319877759,964.962182584113,1111.18439970454,1244.50488078609,1415.82332668819,1336.86293806984,1432.83130293767,1700.75535510245,3263.36206695908,2169.90641577867,2901.92948157447,2732.28108590463,2019.80141491476,3837.12238128554,5234.37253372077,7238.71856804962,8027.30040234818,8155.65141034505,8498.29695734267,8350.07484337562,7993.75568031969,8026.27718435848,8262.06545326628,7607.8829703963
1078.78450928392,1018.12853307094,969.490013103215,968.456334800778,969.27475232408,1113.45252068641,1237.46231046205,1436.83709255055,1363.11338275362,1457.8292360646,1779.76903136806,3711.14925995103,2362.73293661555,3382.78293644688,2950.65109723353,2116.54230247957,4273.38525513549,5427.05446798484,7378.26417380065,8099.7359746484,8236.49635548876,8545.76393431552,8446.40102692942,8014.13204358987,8033.72395969417,8151.70922517501,7523.97004009653
1079.84810385655,1018.461610284,968.200924015453,966.916668882141,969.922177499604,1114.00548674639,1226.47796287568,1461.14661513182,1429.38190846377,1512.13293099067,1909.04924076868,4234.68444512778,2627.06784128915,3861.88551116795,3159.80425234052,2190.68372516755,4743.83216868905,5599.81758869281,7498.06389476706,8150.95801234156,8302.04247696951,8586.11770285377,8522.80372659781,8022.16375805682,8043.24551129223,8045.43009247263,7495.69203032977
1080.58894598794,1018.42193026157,966.719025578361,965.168755400666,965.695993473511,1115.64678939679,1218.84678782522,1501.37369059479,1542.27630747035,1625.59673927249,2099.96559390568,4792.16953284042,2999.8764305369,4342.87320971706,3360.50119595127,2245.26706039461,5219.25175931747,5748.91360557178,7597.04887949201,8185.56338854706,8350.85584522638,8618.71945530676,8573.16843990378,8022.17223211495,8052.59611376978,7949.82483539433,7507.32758756721
1080.95782377236,1018.035627495,965.082607761127,963.273696394753,958.763239604147,1122.51752008679,1220.27489392411,1564.37275326267,1698.33409090842,1782.45390797487,2344.00068029936,5333.33354050757,3485.34355122421,4841.40477718029,3571.33399184503,2282.80605543911,5686.87811733247,5874.5652373941,7673.74911068163,8210.32487729443,8381.76237760638,8643.19141564593,8594.36389102499,8020.19913806096,8059.94960212365,7888.29340135489,7548.48837029471
1080.98520803577,1017.33164272454,963.318624689462,961.288117916831,948.896420581147,1136.23644209368,1240.7805121876,1607.17747987057,1862.06152729202,1980.0716382853,2661.0343683516,5827.68599592633,4019.7284489707,5314.96032140874,3807.20951074465,2303.66692613375,6153.32015526947,5979.55371400752,7728.15268064082,8230.62300774473,8394.34672774198,8659.49740698774,8586.73126722199,8010.33187400568,8063.97927184001,7858.83017429337,7609.92351056862
1080.55896288765,1016.29973118782,961.437914347947,959.237183586911,937.935894169154,1146.57737756744,1276.44661540596,1650.2727786472,2006.71667993852,2206.23402271142,3063.14039052184,6247.89298169083,4546.44578297333,5747.65973355046,4087.53120878597,2305.76044541004,6605.35947847117,6068.46780800688,7759.98600995534,8254.71529663627,8388.6995733572,8667.97184223957,8552.8808011048,7989.30049124121,8063.82815256655,7854.87836579938,7681.27428762475
1079.62488737101,1014.96995879544,959.479550776629,957.132937209731,929.312311473259,1161.96924472466,1328.40144103332,1713.30996591074,2148.11338816628,2425.01892373021,3485.03096606529,6589.19212784563,5015.02248147334,6044.38515325016,4385.46143181603,2286.51232937191,6990.63390879725,6147.83870470864,7770.42971237546,8271.04668411347,8366.12447216093,8669.39966396901,8498.1668440714,7957.25071646457,8059.11789417878,7883.42925227488,7757.07442757269
1078.19720531247,1013.33095802579,957.51697651057,954.946123970512,924.455826081705,1180.30933407662,1386.97035972093,1790.96914303256,2325.58370073432,2595.48615019964,3760.60149925795,6833.47000536221,5366.44727892558,6224.48232518049,4648.4991592675,2247.66956221664,7298.88747353377,6224.28463293108,7758.52137841903,8273.30664615319,8329.12747567643,8663.63091760522,8427.43691773286,7912.14155971193,8049.67796117994,7919.70938021608,7830.70884254366
